FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/win32_crashrpt.c.xml,572,6,553,2.6666666666666665,1.0327955589886444,,,,,,,,3,9,0,0,0,0,0,4
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/stream.c.xml,566,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/ssl_client_cert_providers.c.xml,120,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/nls.c.xml,81,3,58,1.6,0.8944271909999159,,,,,,,,2,4,0,0,0,0,0,3
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/quoprint.c.xml,164,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/cmdline.c.xml,333,6,44,1.3333333333333333,0.492365963917331,,,,,,,,1,10,1,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/atomic.c.xml,39,1,12,1.0,0.0,,,,,,,,0,0,2,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/win32_crashrpt_dll.h.xml,60,3,53,2.0,1.0,,,,,,,,3,0,0,0,0,0,0,3
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/dso.c.xml,72,2,41,1.5714285714285714,0.5345224838248488,,,,,,,,2,3,2,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/prompt.c.xml,247,2,3,1.0,0.0,,,,,,,,0,3,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/win32_xlate.c.xml,131,2,126,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/io.c.xml,2146,13,367,1.2285714285714286,0.4260429614980356,,,,,,,,7,36,6,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/xml.c.xml,369,2,3,1.0,0.0,,,,,,,,3,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/subversion-1.5.1/_cppstats/subversion/libsvn_subr/time.c.xml,149,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
