FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/dynload_hpux.c.xml,47,1,2,1.0,0,,,,,,,,2,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/dynload_shlib.c.xml,116,9,28,1.4166666666666667,0.6685579234215213,,,,,,,,7,10,2,0,0,0,0,3
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/getcompiler.c.xml,17,3,3,1.5,0.5773502691896257,,,,,,,,5,0,0,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/sigcheck.c.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/getcwd.c.xml,64,5,50,2.0,0.7071067811865476,,,,,,,,7,0,0,0,0,0,0,3
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/errors.c.xml,577,7,149,1.25,0.4472135954999579,,,,,,,,4,13,2,0,0,0,0,2
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/asdl.c.xml,48,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/getmtime.c.xml,17,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/strdup.c.xml,10,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/thread_solaris.h.xml,128,1,21,1.0,0,,,,,,,,1,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/mystrtoul.c.xml,207,5,15,1.0,0.0,,,,,,,,5,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/Python-ast.c.xml,5811,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/dynload_aix.c.xml,139,1,3,1.0,0,,,,,,,,2,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/thread_lwp.h.xml,104,1,15,1.0,0,,,,,,,,1,0,0,0,0,0,0,1
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/dynload_dl.c.xml,15,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/pystrtod.c.xml,257,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0
/home/johannes/CMPUT663/cmput663-cpp-replic/cppstats0.7/projects/cpython-2.6.1/_cppstats/Python/getopt.c.xml,75,2,6,1.0,0.0,,,,,,,,1,1,1,0,0,0,0,1
